"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43128599999","2024-03-04T17:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0260,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 041730Z 10006KT 6000 NSC 26/17 Q1016 NOSIG=",
"43128599999","2024-03-04T18:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0260,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 041800Z 10005KT 6000 NSC 26/17 Q1016 NOSIG=",
"43128599999","2024-03-04T18:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0250,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 041830Z 10005KT 6000 NSC 25/17 Q1016 NOSIG=",
"43128599999","2024-03-04T19:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0240,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 041900Z 10005KT 6000 NSC 24/16 Q1016 NOSIG=",
"43128599999","2024-03-04T19:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0240,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 041930Z 08005KT 6000 NSC 24/17 Q1016 NOSIG=",
"43128599999","2024-03-04T20:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0230,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042000Z 09005KT 6000 NSC 23/16 Q1015 NOSIG=",
"43128599999","2024-03-04T20:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0230,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042030Z 09005KT 6000 NSC 23/17 Q1015 NOSIG=",
"43128599999","2024-03-04T21:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0220,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042100Z 09005KT 6000 NSC 22/16 Q1015 NOSIG=",
"43128599999","2024-03-04T21:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0220,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042130Z 08006KT 6000 NSC 22/16 Q1015 NOSIG=",
"43128599999","2024-03-04T22:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0220,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9",,,,"MET054METAR VOHS 042200Z 08006KT 6000 NSC 22/17 Q1014 NOSIG=",
"43128599999","2024-03-04T22:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0220,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042230Z 08006KT 6000 NSC 22/16 Q1015 NOSIG=",
"43128599999","2024-03-04T23:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","060,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0220,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042300Z 06005KT 6000 NSC 22/16 Q1015 NOSIG=",
"43128599999","2024-03-04T23:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","070,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0210,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 042330Z 07005KT 6000 NSC 21/16 Q1015 NOSIG=",
"43128599999","2024-03-05T00:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0210,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 050000Z 11005KT 6000 NSC 21/16 Q1015 NOSIG=",
"43128599999","2024-03-05T00:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0210,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET054METAR VOHS 050030Z 11005KT 6000 NSC 21/16 Q1015 NOSIG=",
"43128599999","2024-03-05T01:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0210,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 050100Z 11005KT 6000 NSC 21/16 Q1016 NOSIG=",
"43128599999","2024-03-05T01:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0210,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 050130Z 11005KT 6000 NSC 21/17 Q1016 NOSIG=",
"43128599999","2024-03-05T02:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","130,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0220,1","+0180,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET054METAR VOHS 050200Z 13005KT 6000 NSC 22/18 Q1016 NOSIG=",
"43128599999","2024-03-05T02:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0230,1","+0190,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9",,,,"MET054METAR VOHS 050230Z 12005KT 6000 NSC 23/19 Q1017 NOSIG=",
"43128599999","2024-03-05T03:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","150,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0250,1","+0190,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9",,,,"MET054METAR VOHS 050300Z 15004KT 6000 NSC 25/19 Q1017 NOSIG=",
"43128599999","2024-03-05T03:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","130,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0260,1","+0190,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOHS 050330Z 13005KT 6000 NSC 26/19 Q1018 NOSIG=",
"43128599999","2024-03-05T04:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","140,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0290,1","+0210,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOHS 050400Z 14004KT 6000 NSC 29/21 Q1018 NOSIG=",
"43128599999","2024-03-05T04:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","140,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0310,1","+0190,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOHS 050430Z 14004KT 6000 NSC 31/19 Q1018 NOSIG=",
"43128599999","2024-03-05T05:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","160,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0310,1","+0170,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOHS 050500Z 16003KT 6000 NSC 31/17 Q1018 NOSIG=",
"43128599999","2024-03-05T05:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","006000,1,9,9","+0330,1","+0160,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOHS 050530Z VRB02KT 6000 NSC 33/16 Q1018 NOSIG=",
"43128599999","2024-03-05T06:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","22000,1,9,N","006000,1,9,9","+0330,1","+0140,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10180,1,99999,9",,,,"MET054METAR VOHS 050600Z VRB03KT 6000 NSC 33/14 Q1018 NOSIG=",
"43128599999","2024-03-05T06:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","22000,1,9,N","006000,1,9,9","+0330,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9",,,,"MET054METAR VOHS 050630Z VRB04KT 6000 NSC 33/12 Q1017 NOSIG=",
"43128599999","2024-03-05T07:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","006000,1,9,9","+0340,1","+0120,1","99999,9",,"02,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOHS 050700Z VRB04KT 6000 FEW015 34/12 Q1016 NOSIG=",
"43128599999","2024-03-05T07:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","006000,1,9,9","+0340,1","+0110,1","99999,9",,"02,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 050730Z VRB04KT 6000 FEW015 34/11 Q1015 NOSIG=",
"43128599999","2024-03-05T08:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","006000,1,9,9","+0340,1","+0110,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 050800Z VRB04KT 6000 SCT015 34/11 Q1015 NOSIG=",
"43128599999","2024-03-05T08:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","006000,1,9,9","+0340,1","+0110,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 050830Z VRB04KT 6000 SCT015 34/11 Q1014 NOSIG=",
"43128599999","2024-03-05T09:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","006000,1,9,9","+0350,1","+0120,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 050900Z VRB04KT 6000 SCT015 35/12 Q1014 NOSIG=",
"43128599999","2024-03-05T09:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","006000,1,9,9","+0350,1","+0110,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET057METAR VOHS 050930Z VRB04KT 6000 SCT015 35/11 Q1013 NOSIG=",
"43128599999","2024-03-05T10:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","050,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0340,1","+0140,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 051000Z 05005KT 6000 SCT015 SCT025 34/14 Q1013 NOSIG=",
"43128599999","2024-03-05T11:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","050,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0330,1","+0130,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 051100Z 05010KT 6000 SCT015 SCT025 33/13 Q1013 NOSIG=",
"43128599999","2024-03-05T11:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0057,1","00762,1,C,N","006000,1,9,9","+0330,1","+0140,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 051130Z 08011KT 6000 SCT015 SCT025 33/14 Q1013 NOSIG=",
"43128599999","2024-03-05T12:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0320,1","+0150,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 051200Z 09010KT 6000 SCT015 SCT025 32/15 Q1013 NOSIG=",
"43128599999","2024-03-05T12:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0310,1","+0150,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 051230Z 09010KT 6000 SCT015 SCT025 31/15 Q1013 NOSIG=",
"43128599999","2024-03-05T13:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","00762,1,C,N","006000,1,9,9","+0310,1","+0160,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 051300Z 10007KT 6000 SCT015 SCT025 31/16 Q1013 NOSIG=",
"43128599999","2024-03-05T13:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0300,1","+0160,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOHS 051330Z 11008KT 6000 SCT015 SCT025 30/16 Q1014 NOSIG=",
"43128599999","2024-03-05T14:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0290,1","+0160,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET064METAR VOHS 051400Z 11008KT 6000 SCT015 SCT025 29/16 Q1014 NOSIG=",
"43128599999","2024-03-05T14:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0280,1","+0160,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051430Z 10006KT 6000 SCT015 28/16 Q1015 NOSIG=",
"43128599999","2024-03-05T15:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0280,1","+0170,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051500Z 10007KT 6000 SCT015 28/17 Q1015 NOSIG=",
"43128599999","2024-03-05T15:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0270,1","+0170,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051530Z 10007KT 6000 SCT015 27/17 Q1015 NOSIG=",
"43128599999","2024-03-05T16:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0270,1","+0170,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10160,1,99999,9",,,,"MET057METAR VOHS 051600Z 10007KT 6000 SCT015 27/17 Q1016 NOSIG=",
"43128599999","2024-03-05T16:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0260,1","+0170,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051630Z 10007KT 6000 SCT015 26/17 Q1015 NOSIG=",
"43128599999","2024-03-05T17:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0260,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051700Z 10007KT 6000 SCT015 26/18 Q1015 NOSIG=",
"43128599999","2024-03-05T17:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0260,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051730Z 10007KT 6000 SCT015 26/19 Q1015 NOSIG=",
"43128599999","2024-03-05T18:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0260,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051800Z 10007KT 6000 SCT015 26/19 Q1015 NOSIG=",
"43128599999","2024-03-05T18:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0051,1","99999,9,9,N","006000,1,9,9","+0260,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051830Z 12010KT 6000 SCT015 26/19 Q1015 NOSIG=",
"43128599999","2024-03-05T19:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0041,1","99999,9,9,N","006000,1,9,9","+0250,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET057METAR VOHS 051900Z 12008KT 6000 SCT015 25/19 Q1015 NOSIG=",
"43128599999","2024-03-05T19:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0250,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 051930Z 12005KT 6000 SCT015 25/19 Q1014 NOSIG=",
"43128599999","2024-03-05T20:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0250,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 052000Z 12005KT 6000 SCT015 25/19 Q1014 NOSIG=",
"43128599999","2024-03-05T20:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0240,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 052030Z 12005KT 6000 SCT015 24/18 Q1014 NOSIG=",
"43128599999","2024-03-05T21:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0240,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 052100Z 12005KT 6000 SCT015 24/18 Q1014 NOSIG=",
"43128599999","2024-03-05T21:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0240,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 052130Z 10004KT 6000 SCT015 24/19 Q1014 NOSIG=",
"43128599999","2024-03-05T22:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,N","006000,1,9,9","+0230,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET057METAR VOHS 052200Z 08004KT 6000 SCT015 23/18 Q1013 NOSIG=",
"43128599999","2024-03-05T22:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","006000,1,9,9","+0240,1","+0180,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET057METAR VOHS 052230Z 10005KT 6000 SCT015 24/18 Q1013 NOSIG=",
"43128599999","2024-03-05T23:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","006000,1,9,9","+0240,1","+0190,1","99999,9",,"04,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10140,1,99999,9",,,,"MET057METAR VOHS 052300Z VRB03KT 6000 SCT015 24/19 Q1014 NOSIG=",
