DATE,LATITUDE,LONGITUDE,ELEVATION,airport,wind_dir,wind_speed,cloud_base,visibility,temperature,dew_point,pressure,fog,haze,tempo,vrb,gusty
2024-01-01T00:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,21.6,17.4,1012.0,0,0,0,0,0
2024-01-01T00:00:00,19.088686,72.867919,11,VABB,160,1.5,22000,2100,24.0,18.0,,0,1,0,0,0
2024-01-01T00:30:00,19.088686,72.867919,11,VABB,80,2.6,22000,2100,26.0,18.0,,0,1,0,0,0
2024-01-01T01:00:00,19.088686,72.867919,11,VABB,140,2.1,22000,2100,25.0,18.0,,0,1,0,0,0
2024-01-01T01:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1800,25.0,18.0,,0,1,0,0,0
2024-01-01T02:00:00,19.088686,72.867919,11,VABB,90,2.6,22000,1800,26.0,18.0,,0,1,0,0,0
2024-01-01T02:30:00,19.088686,72.867919,11,VABB,50,1.5,22000,1700,25.0,18.0,,0,1,0,0,0
2024-01-01T03:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,22.2,19.1,1013.9,0,0,0,0,0
2024-01-01T03:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1700,26.0,19.0,,0,1,0,0,0
2024-01-01T03:30:00,19.088686,72.867919,11,VABB,40,3.1,22000,1700,27.0,18.0,,0,1,0,0,0
2024-01-01T04:00:00,19.088686,72.867919,11,VABB,150,2.1,22000,1700,27.0,18.0,,0,1,0,0,0
2024-01-01T04:30:00,19.088686,72.867919,11,VABB,120,2.1,22000,1700,28.0,18.0,,0,0,0,0,0
2024-01-01T05:00:00,19.088686,72.867919,11,VABB,150,2.6,22000,2100,29.0,17.0,,0,0,0,0,0
2024-01-01T05:30:00,19.088686,72.867919,11,VABB,160,2.6,22000,2100,29.0,16.0,,0,0,0,0,0
2024-01-01T06:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,30.4,17.2,1013.9,0,0,0,0,0
2024-01-01T06:00:00,19.088686,72.867919,11,VABB,0,0.0,10000,2100,31.0,16.0,,0,0,0,0,0
2024-01-01T06:30:00,19.088686,72.867919,11,VABB,0,0.0,10000,2100,32.0,17.0,,0,0,0,0,0
2024-01-01T07:00:00,19.088686,72.867919,11,VABB,200,2.1,10000,2100,32.0,16.0,,0,0,0,0,0
2024-01-01T07:30:00,19.088686,72.867919,11,VABB,270,3.6,10000,2100,31.0,19.0,,0,0,0,0,0
2024-01-01T08:00:00,19.088686,72.867919,11,VABB,270,3.6,10000,2100,31.0,19.0,,0,0,0,0,0
2024-01-01T08:30:00,19.088686,72.867919,11,VABB,260,4.1,22000,2100,31.0,20.0,,0,0,0,0,0
2024-01-01T09:00:00,19.088686,72.867919,11,VABB,320,1.5,,2000,31.0,20.5,1011.3,0,0,0,0,0
2024-01-01T09:00:00,19.088686,72.867919,11,VABB,270,5.1,22000,2100,31.0,19.0,,0,0,0,0,0
2024-01-01T09:30:00,19.088686,72.867919,11,VABB,270,5.1,22000,2100,30.0,19.0,,0,0,0,0,0
2024-01-01T10:00:00,19.088686,72.867919,11,VABB,270,4.1,22000,2100,30.0,18.0,,0,0,0,0,0
2024-01-01T10:30:00,19.088686,72.867919,11,VABB,280,3.6,22000,2100,31.0,18.0,,0,0,0,0,0
2024-01-01T11:00:00,19.088686,72.867919,11,VABB,260,3.6,22000,2100,30.0,19.0,,0,0,0,0,0
2024-01-01T11:30:00,19.088686,72.867919,11,VABB,280,4.1,22000,2100,31.0,19.0,,0,0,0,0,0
2024-01-01T12:00:00,19.088686,72.867919,11,VABB,320,2.1,,2000,29.0,20.6,1010.8,0,0,0,0,0
2024-01-01T12:00:00,19.088686,72.867919,11,VABB,320,2.1,22000,2100,29.0,20.0,,0,0,0,0,0
2024-01-01T12:30:00,19.088686,72.867919,11,VABB,320,3.1,22000,2100,29.0,19.0,,0,0,0,0,0
2024-01-01T13:00:00,19.088686,72.867919,11,VABB,320,3.1,22000,2100,29.0,19.0,,0,0,0,0,0
2024-01-01T13:30:00,19.088686,72.867919,11,VABB,320,3.1,22000,2100,28.0,20.0,,0,0,0,0,0
2024-01-01T14:00:00,19.088686,72.867919,11,VABB,320,3.1,22000,2100,28.0,20.0,,0,0,0,0,0
2024-01-01T14:30:00,19.088686,72.867919,11,VABB,310,2.1,22000,2100,27.0,20.0,,0,0,0,0,0
2024-01-01T15:00:00,19.088686,72.867919,11,VABB,320,2.1,,2000,26.6,19.5,1013.1,0,0,0,0,0
2024-01-01T15:00:00,19.088686,72.867919,11,VABB,310,2.6,22000,2100,27.0,20.0,,0,1,0,0,0
2024-01-01T15:30:00,19.088686,72.867919,11,VABB,300,1.5,22000,1800,27.0,21.0,,0,1,0,0,0
2024-01-01T16:00:00,19.088686,72.867919,11,VABB,350,3.1,22000,1800,28.0,19.0,,0,1,0,0,0
2024-01-01T16:30:00,19.088686,72.867919,11,VABB,360,2.6,22000,1600,27.0,20.0,,0,1,0,0,0
2024-01-01T16:31:00,19.088686,72.867919,11,VABB,360,2.6,22000,1600,27.0,20.0,,0,1,0,0,0
2024-01-01T17:00:00,19.088686,72.867919,11,VABB,130,2.1,22000,1800,27.0,19.0,,0,1,0,0,0
2024-01-01T17:30:00,19.088686,72.867919,11,VABB,340,2.6,22000,1800,27.0,18.0,,0,1,0,0,0
2024-01-01T18:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,24.0,19.3,1013.6,0,0,0,0,0
2024-01-01T18:00:00,19.088686,72.867919,11,VABB,40,2.1,22000,1600,27.0,19.0,,0,1,0,0,0
2024-01-01T18:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1600,27.0,19.0,,0,1,0,0,0
2024-01-01T19:00:00,19.088686,72.867919,11,VABB,340,1.5,22000,1600,26.0,19.0,,0,1,0,0,0
2024-01-01T19:30:00,19.088686,72.867919,11,VABB,10,1.5,22000,1600,26.0,19.0,,0,1,0,0,0
2024-01-01T20:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1600,25.0,19.0,,0,1,0,0,0
2024-01-01T20:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1600,25.0,19.0,,0,1,0,0,0
2024-01-01T21:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,22.4,18.9,1012.1,0,0,0,0,0
2024-01-01T21:00:00,19.088686,72.867919,11,VABB,30,2.6,22000,1600,25.0,20.0,,0,1,0,0,0
2024-01-01T21:30:00,19.088686,72.867919,11,VABB,20,2.1,22000,1600,25.0,20.0,,0,1,0,0,0
2024-01-01T22:00:00,19.088686,72.867919,11,VABB,30,1.5,22000,1600,25.0,19.0,,0,1,0,0,0
2024-01-01T22:30:00,19.088686,72.867919,11,VABB,20,2.1,22000,1600,24.0,19.0,,0,1,0,0,0
2024-01-01T23:00:00,19.088686,72.867919,11,VABB,60,2.1,22000,1600,25.0,18.0,,0,1,0,0,0
2024-01-01T23:30:00,19.088686,72.867919,11,VABB,140,1.5,22000,1800,25.0,19.0,,0,1,0,0,0
2024-01-02T00:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,21.6,18.8,1011.8,0,0,0,0,0
2024-01-02T00:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1800,24.0,19.0,,0,1,0,0,0
2024-01-02T00:30:00,19.088686,72.867919,11,VABB,100,2.1,22000,1600,24.0,19.0,,0,1,0,0,0
2024-01-02T01:00:00,19.088686,72.867919,11,VABB,140,1.5,22000,1600,24.0,19.0,,0,1,0,0,0
2024-01-02T01:30:00,19.088686,72.867919,11,VABB,140,2.1,22000,1400,24.0,19.0,,0,1,0,0,0
2024-01-02T02:00:00,19.088686,72.867919,11,VABB,180,1.5,22000,1200,25.0,19.0,,0,1,0,0,0
2024-01-02T02:30:00,19.088686,72.867919,11,VABB,140,2.1,22000,1200,25.0,19.0,,0,1,0,0,0
2024-01-02T03:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,21.4,19.2,1013.2,0,0,0,0,0
2024-01-02T03:00:00,19.088686,72.867919,11,VABB,50,2.6,22000,1200,25.0,19.0,,0,1,0,0,0
2024-01-02T03:30:00,19.088686,72.867919,11,VABB,40,2.1,22000,1200,26.0,19.0,,0,1,0,0,0
2024-01-02T04:00:00,19.088686,72.867919,11,VABB,30,3.1,22000,1200,26.0,18.0,,0,1,0,0,0
2024-01-02T04:30:00,19.088686,72.867919,11,VABB,10,2.1,22000,1500,27.0,19.0,,0,1,0,0,0
2024-01-02T05:00:00,19.088686,72.867919,11,VABB,20,2.6,22000,1600,28.0,18.0,,0,1,0,0,0
2024-01-02T05:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1600,29.0,17.0,,0,0,0,0,0
2024-01-02T06:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,29.8,20.1,1013.4,0,0,0,0,0
2024-01-02T06:00:00,19.088686,72.867919,11,VABB,150,3.1,22000,1700,30.0,18.0,,0,0,0,0,0
2024-01-02T06:30:00,19.088686,72.867919,11,VABB,200,1.5,22000,1700,32.0,18.0,,0,0,0,0,0
2024-01-02T07:00:00,19.088686,72.867919,11,VABB,270,4.1,22000,1700,30.0,20.0,,0,0,0,0,0
2024-01-02T07:30:00,19.088686,72.867919,11,VABB,260,3.6,22000,1700,30.0,20.0,,0,0,0,0,0
2024-01-02T08:00:00,19.088686,72.867919,11,VABB,230,3.1,22000,1700,30.0,20.0,,0,0,0,0,0
2024-01-02T08:30:00,19.088686,72.867919,11,VABB,270,3.6,22000,1700,31.0,20.0,,0,0,0,0,0
2024-01-02T09:00:00,19.088686,72.867919,11,VABB,270,1.5,,2000,30.8,19.5,1010.4,0,0,0,0,0
2024-01-02T09:00:00,19.088686,72.867919,11,VABB,240,4.1,22000,1700,30.0,20.0,,0,0,0,0,0
2024-01-02T09:30:00,19.088686,72.867919,11,VABB,270,4.6,22000,1600,31.0,20.0,,0,0,0,0,0
2024-01-02T10:00:00,19.088686,72.867919,11,VABB,280,4.6,22000,1600,30.0,20.0,,0,0,0,0,0
2024-01-02T10:30:00,19.088686,72.867919,11,VABB,300,5.1,22000,1800,30.0,20.0,,0,0,0,0,0
2024-01-02T11:00:00,19.088686,72.867919,11,VABB,290,4.6,22000,1800,30.0,20.0,,0,0,0,0,0
2024-01-02T11:30:00,19.088686,72.867919,11,VABB,330,3.6,22000,1800,29.0,20.0,,0,0,0,0,0
2024-01-02T12:00:00,19.088686,72.867919,11,VABB,320,2.1,,2000,28.4,20.9,1010.1,0,0,0,0,0
2024-01-02T12:00:00,19.088686,72.867919,11,VABB,320,4.1,22000,1600,28.0,21.0,,0,1,0,0,0
2024-01-02T12:30:00,19.088686,72.867919,11,VABB,330,3.6,22000,1600,28.0,21.0,,0,1,0,0,0
2024-01-02T13:00:00,19.088686,72.867919,11,VABB,360,2.6,22000,1600,28.0,20.0,,0,1,0,0,0
2024-01-02T13:30:00,19.088686,72.867919,11,VABB,310,3.6,22000,1600,27.0,21.0,,0,1,0,0,0
2024-01-02T14:00:00,19.088686,72.867919,11,VABB,350,3.6,22000,1600,27.0,20.0,,0,1,0,0,0
2024-01-02T14:30:00,19.088686,72.867919,11,VABB,340,5.1,22000,1600,27.0,18.0,,0,1,0,0,0
2024-01-02T15:00:00,19.088686,72.867919,11,VABB,360,1.5,,2000,25.6,18.7,1012.8,0,0,0,0,0
2024-01-02T15:00:00,19.088686,72.867919,11,VABB,360,3.1,22000,1800,26.0,17.0,,0,1,0,0,0
2024-01-02T15:30:00,19.088686,72.867919,11,VABB,340,4.1,22000,1800,26.0,17.0,,0,0,0,0,0
2024-01-02T16:00:00,19.088686,72.867919,11,VABB,350,3.6,22000,2100,26.0,15.0,,0,0,0,0,0
2024-01-02T16:30:00,19.088686,72.867919,11,VABB,30,3.1,22000,2200,26.0,14.0,,0,0,0,0,0
2024-01-02T17:00:00,19.088686,72.867919,11,VABB,10,2.6,22000,2200,26.0,14.0,,0,0,0,0,0
2024-01-02T17:30:00,19.088686,72.867919,11,VABB,100,2.1,22000,2200,26.0,13.0,,0,0,0,0,0
2024-01-02T18:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,23.0,16.1,1013.2,0,0,0,0,0
2024-01-02T18:00:00,19.088686,72.867919,11,VABB,100,1.5,22000,2200,26.0,13.0,,0,0,0,0,0
2024-01-02T18:30:00,19.088686,72.867919,11,VABB,90,2.1,22000,2200,25.0,16.0,,0,0,0,0,0
2024-01-02T19:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,2100,26.0,15.0,,0,0,0,0,0
2024-01-02T19:30:00,19.088686,72.867919,11,VABB,340,1.5,22000,2100,25.0,15.0,,0,0,0,0,0
2024-01-02T20:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,2100,25.0,15.0,,0,0,0,0,0
2024-01-02T20:30:00,19.088686,72.867919,11,VABB,340,2.1,22000,2100,25.0,15.0,,0,0,0,0,0
2024-01-02T21:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,21.0,16.4,1012.0,0,0,0,0,0
2024-01-02T21:00:00,19.088686,72.867919,11,VABB,330,2.6,22000,2100,25.0,15.0,,0,0,0,0,0
2024-01-02T21:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,2100,25.0,15.0,,0,0,0,0,0
2024-01-02T22:00:00,19.088686,72.867919,11,VABB,20,1.5,22000,2100,24.0,15.0,,0,0,0,0,0
2024-01-02T22:30:00,19.088686,72.867919,11,VABB,350,1.5,22000,2100,24.0,15.0,,0,0,0,0,0
2024-01-02T23:00:00,19.088686,72.867919,11,VABB,140,2.1,22000,2100,24.0,16.0,,0,0,0,0,0
2024-01-02T23:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,2100,23.0,15.0,,0,0,0,0,0
2024-01-03T00:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,19.6,15.9,1011.2,0,0,0,0,0
2024-01-03T00:00:00,19.088686,72.867919,11,VABB,50,1.5,22000,2100,24.0,16.0,,0,0,0,0,0
2024-01-03T00:30:00,19.088686,72.867919,11,VABB,50,2.1,22000,2100,24.0,18.0,,0,1,0,0,0
2024-01-03T01:00:00,19.088686,72.867919,11,VABB,160,2.6,22000,2100,24.0,18.0,,0,1,0,0,0
2024-01-03T01:30:00,19.088686,72.867919,11,VABB,50,1.5,22000,1800,23.0,18.0,,0,1,1,0,0
2024-01-03T02:00:00,19.088686,72.867919,11,VABB,90,1.5,22000,1500,23.0,18.0,,0,1,0,0,0
2024-01-03T02:30:00,19.088686,72.867919,11,VABB,20,1.5,10000,1200,24.0,19.0,,0,1,0,0,0
2024-01-03T03:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,20.2,17.6,1013.0,0,0,0,0,0
2024-01-03T03:00:00,19.088686,72.867919,11,VABB,50,2.1,10000,1200,24.0,19.0,,0,1,0,0,0
2024-01-03T03:30:00,19.088686,72.867919,11,VABB,10,1.5,10000,1300,24.0,18.0,,0,1,0,0,0
2024-01-03T04:00:00,19.088686,72.867919,11,VABB,10,1.5,10000,1400,25.0,19.0,,0,1,0,0,0
2024-01-03T04:30:00,19.088686,72.867919,11,VABB,0,0.0,10000,1300,27.0,20.0,,0,1,0,0,0
2024-01-03T05:00:00,19.088686,72.867919,11,VABB,0,0.0,10000,1300,28.0,20.0,,0,1,0,0,0
2024-01-03T05:30:00,19.088686,72.867919,11,VABB,160,2.6,10000,1300,29.0,19.0,,0,1,0,0,0
2024-01-03T06:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,28.6,19.0,1012.9,0,0,0,0,0
2024-01-03T06:00:00,19.088686,72.867919,11,VABB,100,2.6,10000,1500,29.0,19.0,,0,1,0,0,0
2024-01-03T06:30:00,19.088686,72.867919,11,VABB,270,3.1,10000,1500,29.0,20.0,,0,1,0,0,0
2024-01-03T07:00:00,19.088686,72.867919,11,VABB,280,3.6,10000,1300,29.0,20.0,,0,1,0,0,0
2024-01-03T07:30:00,19.088686,72.867919,11,VABB,280,4.1,10000,1400,30.0,21.0,,0,1,0,0,0
2024-01-03T08:00:00,19.088686,72.867919,11,VABB,260,5.1,10000,1600,30.0,20.0,,0,0,0,0,0
2024-01-03T08:30:00,19.088686,72.867919,11,VABB,280,3.6,10000,1600,30.0,21.0,,0,0,0,0,0
2024-01-03T09:00:00,19.088686,72.867919,11,VABB,270,1.5,,2000,30.8,20.6,1009.7,0,0,0,0,0
2024-01-03T09:00:00,19.088686,72.867919,11,VABB,270,4.1,22000,1600,30.0,20.0,,0,0,0,0,0
2024-01-03T09:30:00,19.088686,72.867919,11,VABB,300,3.1,22000,1800,30.0,20.0,,0,0,0,0,0
2024-01-03T10:00:00,19.088686,72.867919,11,VABB,280,4.1,22000,1800,30.0,20.0,,0,0,0,0,0
2024-01-03T10:30:00,19.088686,72.867919,11,VABB,290,4.1,22000,1800,30.0,20.0,,0,0,0,0,0
2024-01-03T11:00:00,19.088686,72.867919,11,VABB,290,4.6,22000,2100,29.0,21.0,,0,0,0,0,0
2024-01-03T11:30:00,19.088686,72.867919,11,VABB,300,3.6,22000,1800,28.0,20.0,,0,0,0,0,0
2024-01-03T12:00:00,19.088686,72.867919,11,VABB,320,2.1,,2000,27.6,20.3,1009.3,0,0,0,0,0
2024-01-03T12:00:00,19.088686,72.867919,11,VABB,320,4.1,10000,1800,28.0,20.0,,0,1,0,0,0
2024-01-03T12:30:00,19.088686,72.867919,11,VABB,310,3.6,2000,1800,27.0,21.0,,0,1,0,0,0
2024-01-03T13:00:00,19.088686,72.867919,11,VABB,330,2.6,2000,1800,27.0,20.0,,0,1,0,0,0
2024-01-03T13:30:00,19.088686,72.867919,11,VABB,310,2.1,2000,1800,27.0,20.0,,0,1,0,0,0
2024-01-03T14:00:00,19.088686,72.867919,11,VABB,350,2.6,22000,1800,27.0,20.0,,0,1,0,0,0
2024-01-03T14:30:00,19.088686,72.867919,11,VABB,310,2.6,22000,1800,26.0,20.0,,0,1,0,0,0
2024-01-03T15:00:00,19.088686,72.867919,11,VABB,,0.0,22000,2000,25.6,20.7,1011.4,0,0,0,0,0
2024-01-03T15:00:00,19.088686,72.867919,11,VABB,340,2.6,22000,1800,27.0,21.0,,0,1,0,0,0
2024-01-03T15:30:00,19.088686,72.867919,11,VABB,340,2.6,22000,1800,26.0,21.0,,0,1,0,0,0
2024-01-03T16:00:00,19.088686,72.867919,11,VABB,330,1.5,22000,1800,26.0,21.0,,0,1,0,0,0
2024-01-03T16:30:00,19.088686,72.867919,11,VABB,360,1.5,22000,1800,26.0,21.0,,0,1,0,0,0
2024-01-03T17:00:00,19.088686,72.867919,11,VABB,20,2.6,22000,1800,26.0,21.0,,0,1,0,0,0
2024-01-03T17:30:00,19.088686,72.867919,11,VABB,330,1.5,22000,1800,26.0,20.0,,0,1,0,0,0
2024-01-03T18:00:00,19.088686,72.867919,11,VABB,,0.0,22000,2000,23.4,20.3,1011.7,0,0,0,0,0
2024-01-03T18:00:00,19.088686,72.867919,11,VABB,20,2.1,22000,1800,26.0,21.0,,0,1,0,0,0
2024-01-03T18:30:00,19.088686,72.867919,11,VABB,40,3.1,22000,1800,26.0,21.0,,0,1,0,0,0
2024-01-03T19:00:00,19.088686,72.867919,11,VABB,40,2.1,22000,1800,25.0,21.0,,0,1,0,0,0
2024-01-03T19:30:00,19.088686,72.867919,11,VABB,190,2.1,22000,1800,25.0,21.0,,0,1,0,0,0
2024-01-03T20:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1800,24.0,21.0,,0,1,0,0,0
2024-01-03T20:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1800,24.0,21.0,,0,1,0,0,0
2024-01-03T21:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,22.0,19.5,1011.0,0,0,0,0,0
2024-01-03T21:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1800,24.0,21.0,,0,1,0,0,0
2024-01-03T21:30:00,19.088686,72.867919,11,VABB,30,1.5,22000,1800,24.0,21.0,,0,1,0,0,0
2024-01-03T22:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1700,24.0,21.0,,1,0,0,0,0
2024-01-03T23:00:00,19.088686,72.867919,11,VABB,170,3.1,22000,1700,24.0,21.0,,1,0,0,0,0
2024-01-03T23:30:00,19.088686,72.867919,11,VABB,150,2.1,22000,1600,24.0,20.0,,1,0,0,0,0
2024-01-04T00:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,20.8,18.9,1011.2,0,0,0,0,0
2024-01-04T00:00:00,19.088686,72.867919,11,VABB,150,2.1,22000,1700,24.0,20.0,,1,0,0,0,0
2024-01-04T00:30:00,19.088686,72.867919,11,VABB,140,2.1,22000,1700,24.0,20.0,,1,0,0,0,0
2024-01-04T01:00:00,19.088686,72.867919,11,VABB,160,2.1,22000,1700,23.0,21.0,,1,0,1,0,0
2024-01-04T01:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1500,23.0,20.0,,1,0,0,0,0
2024-01-04T02:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1300,23.0,21.0,,1,0,0,0,0
2024-01-04T02:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-04T03:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,21.0,19.4,1013.7,0,0,0,0,0
2024-01-04T03:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1100,24.0,21.0,,1,0,0,0,0
2024-01-04T03:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1100,24.0,21.0,,1,0,0,0,0
2024-01-04T04:00:00,19.088686,72.867919,11,VABB,350,1.5,22000,1100,25.0,21.0,,1,0,0,0,0
2024-01-04T04:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1200,26.0,20.0,,0,1,0,0,0
2024-01-04T05:00:00,19.088686,72.867919,11,VABB,300,2.1,22000,1200,27.0,20.0,,0,1,0,0,0
2024-01-04T05:30:00,19.088686,72.867919,11,VABB,270,2.1,22000,1300,28.0,20.0,,0,1,0,0,0
2024-01-04T06:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,27.6,20.0,1014.1,0,0,0,0,0
2024-01-04T06:00:00,19.088686,72.867919,11,VABB,250,2.6,22000,1400,28.0,21.0,,0,1,0,0,0
2024-01-04T06:30:00,19.088686,72.867919,11,VABB,250,4.1,22000,1400,29.0,21.0,,0,1,0,0,0
2024-01-04T07:00:00,19.088686,72.867919,11,VABB,260,4.1,22000,1600,29.0,21.0,,0,1,0,0,0
2024-01-04T07:30:00,19.088686,72.867919,11,VABB,270,4.1,2000,1700,29.0,20.0,,0,1,0,0,0
2024-01-04T08:00:00,19.088686,72.867919,11,VABB,280,3.6,2000,2100,30.0,18.0,,0,0,0,0,0
2024-01-04T08:30:00,19.088686,72.867919,11,VABB,330,2.6,22000,2100,30.0,16.0,,0,0,0,0,0
2024-01-04T09:00:00,19.088686,72.867919,11,VABB,360,2.1,22000,2000,30.6,14.1,1010.4,0,0,0,0,0
2024-01-04T09:00:00,19.088686,72.867919,11,VABB,300,3.1,22000,2200,31.0,12.0,,0,0,0,0,0
2024-01-04T09:30:00,19.088686,72.867919,11,VABB,280,3.6,22000,2200,31.0,8.0,,0,0,0,0,0
2024-01-04T10:00:00,19.088686,72.867919,11,VABB,300,3.6,22000,2200,30.0,11.0,,0,0,0,0,0
2024-01-04T10:30:00,19.088686,72.867919,11,VABB,310,3.6,22000,2100,30.0,12.0,,0,0,0,0,0
2024-01-04T11:00:00,19.088686,72.867919,11,VABB,320,3.6,22000,2100,29.0,15.0,,0,0,0,0,0
2024-01-04T11:30:00,19.088686,72.867919,11,VABB,300,4.1,22000,2100,29.0,13.0,,0,0,0,0,0
2024-01-04T12:00:00,19.088686,72.867919,11,VABB,320,1.5,,2000,28.0,16.8,1009.9,0,0,0,0,0
2024-01-04T12:00:00,19.088686,72.867919,11,VABB,320,3.6,22000,1800,29.0,14.0,,0,0,0,0,0
2024-01-04T12:30:00,19.088686,72.867919,11,VABB,310,3.6,22000,1600,28.0,18.0,,0,0,0,0,0
2024-01-04T13:00:00,19.088686,72.867919,11,VABB,300,3.6,22000,1500,26.0,21.0,,0,1,0,0,0
2024-01-04T13:30:00,19.088686,72.867919,11,VABB,310,3.6,22000,1500,26.0,21.0,,1,0,0,0,0
2024-01-04T14:00:00,19.088686,72.867919,11,VABB,300,2.6,22000,1500,26.0,21.0,,1,0,0,0,0
2024-01-04T14:30:00,19.088686,72.867919,11,VABB,350,3.1,22000,1200,26.0,22.0,,1,0,0,0,0
2024-01-04T15:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,24.6,21.6,1012.1,0,0,0,0,0
2024-01-04T15:00:00,19.088686,72.867919,11,VABB,360,2.6,22000,1200,26.0,23.0,,1,0,0,0,0
2024-01-04T15:30:00,19.088686,72.867919,11,VABB,350,3.6,22000,1200,25.0,23.0,,1,0,0,0,0
2024-01-04T16:00:00,19.088686,72.867919,11,VABB,330,2.6,22000,1200,25.0,22.0,,1,0,0,0,0
2024-01-04T16:30:00,19.088686,72.867919,11,VABB,350,2.6,22000,1200,25.0,21.0,,1,0,0,0,0
2024-01-04T17:00:00,19.088686,72.867919,11,VABB,20,3.1,22000,1200,25.0,22.0,,1,0,0,0,0
2024-01-04T17:30:00,19.088686,72.867919,11,VABB,280,1.5,22000,1100,24.0,21.0,,1,0,0,0,0
2024-01-04T18:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,22.4,19.3,1012.1,0,0,0,0,0
2024-01-04T18:00:00,19.088686,72.867919,11,VABB,300,2.1,22000,1200,24.0,20.0,,1,0,0,0,0
2024-01-04T18:30:00,19.088686,72.867919,11,VABB,10,2.6,22000,1200,24.0,21.0,,1,0,0,0,0
2024-01-04T19:00:00,19.088686,72.867919,11,VABB,10,2.1,22000,1000,23.0,21.0,,1,0,0,0,0
2024-01-04T19:30:00,19.088686,72.867919,11,VABB,80,2.1,22000,1100,23.0,20.0,,1,0,0,0,0
2024-01-04T20:00:00,19.088686,72.867919,11,VABB,120,2.6,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-04T20:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1200,23.0,19.0,,1,0,0,0,0
2024-01-04T21:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,20.4,18.2,1011.2,0,0,0,0,0
2024-01-04T21:00:00,19.088686,72.867919,11,VABB,60,3.1,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-04T21:30:00,19.088686,72.867919,11,VABB,30,2.1,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-04T22:00:00,19.088686,72.867919,11,VABB,360,2.1,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-04T22:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1200,22.0,19.0,,1,0,0,0,0
2024-01-04T23:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,1200,22.0,20.0,,1,0,0,0,0
2024-01-04T23:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-05T00:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,19.4,17.4,1011.2,0,0,0,0,0
2024-01-05T00:00:00,19.088686,72.867919,11,VABB,350,1.5,22000,1200,23.0,20.0,,1,0,0,0,0
2024-01-05T02:30:00,19.088686,72.867919,11,VABB,90,1.5,22000,800,22.0,20.0,,1,0,0,0,0
2024-01-05T03:00:00,19.088686,72.867919,11,VABB,,0.0,,2000,20.4,18.8,1013.4,0,0,0,0,0
2024-01-05T03:00:00,19.088686,72.867919,11,VABB,0,0.0,22000,800,23.0,20.0,,1,0,0,0,0
2024-01-05T03:30:00,19.088686,72.867919,11,VABB,0,0.0,22000,800,24.0,20.0,,1,0,0,0,0
2024-01-05T04:00:00,19.088686,72.867919,11,VABB,30,2.1,22000,1100,25.0,20.0,,1,0,0,0,0
